Título;Extenso;Sessões;Usuários;Novos usuários;Data;Hora
America MG 0 X 0 Fluminense;2023091121;1;1;0;11/09/2023;21
America MG 0 X 3 Fluminense;2023090901;1;1;0;09/09/2023;1
America MG 0 X 3 Fluminense;2023090914;1;1;0;09/09/2023;14
America MG 1 X 0 Fluminense;2023091120;1;1;0;11/09/2023;20
America MG 3 X 0 Fluminense;2023091113;1;1;0;11/09/2023;13
America RN 0 X 1 Fluminense;2023091413;1;1;0;14/09/2023;13
America RN 1 X 0 Fluminense;2023091120;1;1;0;11/09/2023;20
Anacleto Campanella;2023090912;1;1;0;09/09/2023;12
Anapolina 3 X 1 Fluminense;2023090910;1;1;0;09/09/2023;10
Andarai;2023090912;1;1;0;09/09/2023;12
Anderson 2013;2023091317;1;1;1;13/09/2023;17
Anderson 2013;2023091318;1;1;0;13/09/2023;18
Anderson Daronco;2023090911;1;1;0;09/09/2023;11
Andre 1997;2023091116;1;1;0;11/09/2023;16
Andre 2023;2023090901;1;1;0;09/09/2023;1
Andre 2023;2023091111;1;1;0;11/09/2023;11
Andre 2023;2023091112;1;1;0;11/09/2023;12
Andre 2023;2023091319;1;1;0;13/09/2023;19
Andre 2023;2023091412;1;1;0;14/09/2023;12
Andre Costa 1999;2023091112;1;1;0;11/09/2023;12
Andre Luiz Bento;2023091114;1;1;0;11/09/2023;14
Andre Miquimba 1997;2023091017;1;1;1;10/09/2023;17
Aniversariantes do dia;2023091117;1;1;0;11/09/2023;17
Aniversariantes em 11 / 09;2023091117;1;1;0;11/09/2023;17
Ano 1997;2023091405;1;1;0;14/09/2023;5
Ano 1998;2023091405;1;1;0;14/09/2023;5
Ano 1999;2023091405;1;1;0;14/09/2023;5
Ano 2000;2023091405;1;1;0;14/09/2023;5
Ano 2022;2023091405;1;1;0;14/09/2023;5
Ano 2023;2023091405;1;1;0;14/09/2023;5
Ano a ano;2023091405;1;1;0;14/09/2023;5
Antonio Carlos 1994;2023091318;1;1;0;13/09/2023;18
Antonio Vaz de Carvalho;2023091404;1;1;0;14/09/2023;4
Aproveitamento Tecnicos no Brasileiro;2023091413;1;1;0;14/09/2023;13
Aproveitamento Tecnicos no Carioca;2023091413;1;1;0;14/09/2023;13
Aproveitamento Tecnicos no Libertadores da America;2023091413;1;1;0;14/09/2023;13
Argentinos Juniors 1 X 0 Fluminense;2023090909;1;1;0;09/09/2023;9
Argentinos Juniors 1 X 0 Fluminense;2023090916;1;1;0;09/09/2023;16
Argentinos Juniors 1 X 0 Fluminense;2023091112;1;1;0;11/09/2023;12
Argentinos Juniors 1 X 0 Fluminense;2023091411;1;1;0;14/09/2023;11
Armandinho 1935;2023091322;1;1;0;13/09/2023;22
Arnaldo Cesar Coelho;2023090912;1;1;0;09/09/2023;12
Arnaldo Cesar Coelho;2023091219;1;1;0;12/09/2023;19
Aroldo 1948;2023090901;1;1;1;09/09/2023;1
Arouca 2008;2023090902;1;1;0;09/09/2023;2
Arsenal de Sarandi 2 X 0 Fluminense;2023091212;1;1;0;12/09/2023;12
Arsenal de Sarandi 2 X 0 Fluminense;2023091414;1;1;0;14/09/2023;14
Arsenio Erico;2023091214;1;1;0;12/09/2023;14
Artilheiros Anuais;2023090916;1;1;0;09/09/2023;16
Artilheiros Estrangeiros;2023091015;1;1;0;10/09/2023;15
Artilheiros Estrangeiros por ano;2023091415;1;1;0;14/09/2023;15
Artilheiros contra Vasco;2023091111;1;1;0;11/09/2023;11
Artilheiros no(a) Brasileiro;2023091413;1;1;0;14/09/2023;13
Artilheiros no(a) Carioca;2023091413;1;1;0;14/09/2023;13
Artilheiros no(a) Copa Sul Americana;2023091413;1;1;0;14/09/2023;13
Artilheiros no(a) Copa do Brasil;2023091413;1;1;0;14/09/2023;13
Artilheiros no(a) Libertadores da America;2023091120;1;1;0;11/09/2023;20
Artilheiros no(a) Libertadores da America;2023091413;1;1;0;14/09/2023;13
Artilheiros no(a) Maracana;2023091018;1;1;0;10/09/2023;18
Artilheiros por Adversario;2023091015;1;1;0;10/09/2023;15
Arturzinho 1979;2023091116;1;1;0;11/09/2023;16
Ascoli 0 X 2 Fluminense;2023090916;1;1;0;09/09/2023;16
Ascoli 0 X 2 Fluminense;2023091015;1;1;0;10/09/2023;15
Ascoli 0 X 2 Fluminense;2023091316;1;1;0;13/09/2023;16
Assis 1975;2023091117;1;1;0;11/09/2023;17
Assis 1987;2023091013;1;1;0;10/09/2023;13
Assis 1987;2023091014;1;1;0;10/09/2023;14
Assis 1987;2023091112;1;1;0;11/09/2023;12
Assistencias;2023091219;1;1;0;12/09/2023;19
Assistencias do Carlos Alberto;2023091420;1;1;0;14/09/2023;20
Assistencias do Gum;2023091320;1;1;0;13/09/2023;20
Assistencias do Jonathan;2023091320;1;1;0;13/09/2023;20
Assistencias do Jonathan;2023091411;1;1;0;14/09/2023;11
Ataque/Defesa no(a) Brasileiro;2023091416;1;1;0;14/09/2023;16
Athletico PR 1 X 0 Fluminense;2023091113;1;1;0;11/09/2023;13
Athletico PR 1 X 1 Fluminense;2023090916;1;1;0;09/09/2023;16
Athletico PR 1 X 1 Fluminense;2023091015;1;1;0;10/09/2023;15
Athletico PR 1 X 1 Fluminense;2023091113;1;1;0;11/09/2023;13
Athletico PR 1 X 1 Fluminense;2023091121;1;1;0;11/09/2023;21
Athletico PR 1 X 1 Fluminense;2023091316;1;1;0;13/09/2023;16
Athletico PR 1 X 1 Fluminense;2023091413;1;1;0;14/09/2023;13
Athletico PR 1 X 3 Fluminense;2023091314;1;1;0;13/09/2023;14
Athletico PR 3 X 0 Fluminense;2023091120;1;1;0;11/09/2023;20
Atletico GO 0 X 1 Fluminense;2023091113;1;1;0;11/09/2023;13
Atletico GO 0 X 2 Fluminense;2023090909;1;1;0;09/09/2023;9
Atletico GO 0 X 2 Fluminense;2023090912;1;1;0;09/09/2023;12
Atletico GO 0 X 2 Fluminense;2023090916;1;1;0;09/09/2023;16
Atletico GO 0 X 2 Fluminense;2023091112;1;1;0;11/09/2023;12
Atletico GO 0 X 6 Fluminense;2023091115;1;1;0;11/09/2023;15
Atletico GO 2 X 1 Fluminense;2023091113;1;1;0;11/09/2023;13
Atletico MG - Brasileiro;2023091213;1;1;0;12/09/2023;13
Atletico MG - Brasileiro;2023091215;1;1;0;12/09/2023;15
Atletico MG - Giulitte Coutinho;2023091211;1;1;0;12/09/2023;11
Atletico MG 0 X 0 Fluminense;2023091414;1;1;0;14/09/2023;14
Atletico MG 1 X 0 Fluminense;2023091113;1;1;0;11/09/2023;13
Atletico MG 1 X 1 Fluminense;2023090915;1;1;0;09/09/2023;15
Atletico MG 1 X 1 Fluminense;2023090917;1;1;0;09/09/2023;17
Atletico MG 2 X 0 Fluminense;2023091121;1;1;0;11/09/2023;21
Atletico MG 2 X 1 Fluminense;2023091113;1;1;0;11/09/2023;13
Atletico MG 2 X 2 Fluminense;2023090909;1;1;0;09/09/2023;9
Atletico MG 2 X 2 Fluminense;2023090912;1;1;0;09/09/2023;12
Atletico MG 3 X 0 Fluminense;2023091413;1;1;0;14/09/2023;13
Atletico MG 3 X 1 Fluminense;2023090909;1;1;0;09/09/2023;9
Atletico MG 3 X 1 Fluminense;2023090912;1;1;0;09/09/2023;12
Atletico MG 3 X 1 Fluminense;2023091121;1;1;0;11/09/2023;21
Atletico Nacional 1 X 2 Fluminense;2023091212;1;1;0;12/09/2023;12
Atletico Nacional 1 X 2 Fluminense;2023091414;1;1;0;14/09/2023;14
Atletico de Madrid 4 X 2 Fluminense;2023091121;1;1;0;11/09/2023;21
Avai 0 X 0 Fluminense;2023090909;1;1;0;09/09/2023;9
Avai 0 X 0 Fluminense;2023090916;1;1;0;09/09/2023;16
Avai 0 X 0 Fluminense;2023091112;1;1;0;11/09/2023;12
Avai 0 X 0 Fluminense;2023091411;1;1;0;14/09/2023;11
Avai 0 X 1 Fluminense;2023091113;1;1;0;11/09/2023;13
Avai 2 X 2 Fluminense;2023091120;1;1;0;11/09/2023;20
Avai 3 X 2 Fluminense;2023091113;1;1;0;11/09/2023;13
Bahia 0 X 0 Fluminense;2023090909;1;1;0;09/09/2023;9
Bahia 0 X 0 Fluminense;2023090910;1;1;0;09/09/2023;10
Bahia 0 X 0 Fluminense;2023090915;1;1;0;09/09/2023;15
Bahia 0 X 0 Fluminense;2023090916;1;1;0;09/09/2023;16
Bahia 0 X 0 Fluminense;2023091014;1;1;0;10/09/2023;14
Bahia 0 X 0 Fluminense;2023091112;1;1;0;11/09/2023;12
Bahia 0 X 0 Fluminense;2023091121;1;1;0;11/09/2023;21
Bahia 0 X 0 Fluminense;2023091316;1;1;0;13/09/2023;16
Bahia 0 X 0 Fluminense;2023091411;1;1;0;14/09/2023;11
Bahia 0 X 1 Fluminense;2023091120;1;1;0;11/09/2023;20
Bahia 0 X 1 Fluminense;2023091121;1;1;0;11/09/2023;21
Bahia 1 X 0 Fluminense;2023090909;1;1;0;09/09/2023;9
Bahia 1 X 0 Fluminense;2023090916;1;1;0;09/09/2023;16
Bahia 1 X 0 Fluminense;2023091112;1;1;0;11/09/2023;12
Bahia 1 X 0 Fluminense;2023091120;1;1;0;11/09/2023;20
Bahia 1 X 0 Fluminense;2023091121;1;1;0;11/09/2023;21
Bahia 1 X 0 Fluminense;2023091411;1;1;0;14/09/2023;11
Bahia 1 X 1 Fluminense;2023090910;1;1;0;09/09/2023;10
Bahia 1 X 1 Fluminense;2023090915;1;1;0;09/09/2023;15
Bahia 1 X 1 Fluminense;2023090916;1;1;0;09/09/2023;16
Bahia 1 X 1 Fluminense;2023091015;1;1;0;10/09/2023;15
Bahia 1 X 1 Fluminense;2023091316;1;1;0;13/09/2023;16
Bahia 2 X 1 Fluminense;2023090910;1;1;0;09/09/2023;10
Bahia 2 X 1 Fluminense;2023090912;1;1;0;09/09/2023;12
Bahia 3 X 0 Fluminense;2023091113;1;1;0;11/09/2023;13
Bangu 0 X 0 Fluminense;2023090909;1;1;0;09/09/2023;9
Bangu 0 X 0 Fluminense;2023090910;1;1;0;09/09/2023;10
Bangu 0 X 0 Fluminense;2023090912;1;1;0;09/09/2023;12
Bangu 0 X 0 Fluminense;2023091121;1;1;0;11/09/2023;21
Bangu 0 X 1 Fluminense;2023090916;1;1;0;09/09/2023;16
Bangu 0 X 1 Fluminense;2023091115;1;1;0;11/09/2023;15
Bangu 0 X 1 Fluminense;2023091120;1;1;0;11/09/2023;20
Bangu 0 X 2 Fluminense;2023090915;1;1;0;09/09/2023;15
Bangu 0 X 3 Fluminense;2023090915;1;1;0;09/09/2023;15
Bangu 0 X 3 Fluminense;2023091014;1;1;0;10/09/2023;14
Bangu 0 X 3 Fluminense;2023091115;1;1;0;11/09/2023;15
Bangu 0 X 3 Fluminense;2023091316;1;1;0;13/09/2023;16
Bangu 0 X 5 Fluminense;2023090915;1;1;0;09/09/2023;15
Bangu 1 X 1 Fluminense;2023090909;1;1;0;09/09/2023;9
Bangu 1 X 1 Fluminense;2023090916;1;1;0;09/09/2023;16
Bangu 1 X 1 Fluminense;2023091015;1;1;0;10/09/2023;15
Bangu 1 X 1 Fluminense;2023091112;1;1;0;11/09/2023;12
Bangu 1 X 1 Fluminense;2023091316;1;1;0;13/09/2023;16
Bangu 1 X 2 Fluminense;2023091120;1;1;0;11/09/2023;20
Barcelona 2 X 2 Fluminense;2023090916;1;1;0;09/09/2023;16
Barcelona 2 X 2 Fluminense;2023091015;1;1;0;10/09/2023;15
Barcelona 2 X 2 Fluminense;2023091316;1;1;0;13/09/2023;16
Barcelona Guaiaquil 0 X 3 Fluminense;2023090909;1;1;0;09/09/2023;9
Barcelona Guaiaquil 0 X 3 Fluminense;2023090916;1;1;0;09/09/2023;16
Barcelona Guaiaquil 0 X 3 Fluminense;2023091112;1;1;0;11/09/2023;12
Barcelona Guaiaquil 0 X 3 Fluminense;2023091411;1;1;0;14/09/2023;11
Bassu 1957;2023090916;1;1;0;09/09/2023;16
Bassu 1957;2023090917;1;1;0;09/09/2023;17
Bayern de Munique 1 X 0 Fluminense;2023090909;1;1;0;09/09/2023;9
Bayern de Munique 1 X 0 Fluminense;2023090916;1;1;0;09/09/2023;16
Bayern de Munique 1 X 0 Fluminense;2023091112;1;1;0;11/09/2023;12
Beira Rio;2023091121;1;1;0;11/09/2023;21
Beira Rio;2023091122;1;1;0;11/09/2023;22
Benfica Huambo 1 X 4 Fluminense;2023091120;1;1;0;11/09/2023;20
Benfica Luanda 0 X 7 Fluminense;2023091120;1;1;0;11/09/2023;20
Beto 2006;2023090901;1;1;0;09/09/2023;1
Beto 2006;2023090902;1;1;0;09/09/2023;2
Beto 2006;2023091317;1;1;0;13/09/2023;17
Bigode 1956;2023091012;1;1;0;10/09/2023;12
Bigode 1956;2023091013;1;1;0;10/09/2023;13
Blumenau 1 X 2 Fluminense;2023090909;1;1;0;09/09/2023;9
Boanerges Cevallos;2023091117;1;1;0;11/09/2023;17
Boca Juniors 1 X 0 Fluminense;2023091309;1;1;0;13/09/2023;9
Boca Juniors 2 X 2 Fluminense;2023091212;1;1;0;12/09/2023;12
Boca Juniors 2 X 2 Fluminense;2023091414;1;1;0;14/09/2023;14
Bonsucesso 0 X 0 Fluminense;2023090915;1;1;0;09/09/2023;15
Bonsucesso 0 X 0 Fluminense;2023091120;1;1;0;11/09/2023;20
Bonsucesso 0 X 1 Fluminense;2023090909;1;1;0;09/09/2023;9
Bonsucesso 0 X 1 Fluminense;2023090916;1;1;0;09/09/2023;16
Bonsucesso 0 X 1 Fluminense;2023091112;1;1;0;11/09/2023;12
Bonsucesso 0 X 1 Fluminense;2023091411;1;1;0;14/09/2023;11
Bonsucesso 0 X 2 Fluminense;2023091120;1;1;0;11/09/2023;20
Bonsucesso 0 X 4 Fluminense;2023091121;1;1;0;11/09/2023;21
Bonsucesso 1 X 0 Fluminense;2023091121;1;1;0;11/09/2023;21
Bonsucesso 1 X 1 Fluminense;2023091115;1;1;0;11/09/2023;15
Bonsucesso 1 X 2 Fluminense;2023090915;1;1;0;09/09/2023;15
Bonsucesso 1 X 2 Fluminense;2023091014;1;1;0;10/09/2023;14
Bonsucesso 1 X 2 Fluminense;2023091316;1;1;0;13/09/2023;16
Bonsucesso 1 X 3 Fluminense;2023091120;1;1;0;11/09/2023;20
Bonsucesso 1 X 3 Fluminense;2023091414;1;1;0;14/09/2023;14
Bonsucesso 1 X 4 Fluminense;2023090915;1;1;0;09/09/2023;15
Bonsucesso 1 X 6 Fluminense;2023090910;1;1;0;09/09/2023;10
Bonsucesso 2 X 2 Fluminense;2023090915;1;1;0;09/09/2023;15
Bordeaux 0 X 1 Fluminense;2023090909;1;1;0;09/09/2023;9
Bordeaux 0 X 1 Fluminense;2023091112;1;1;0;11/09/2023;12
Borgerth 1911;2023091014;1;1;0;10/09/2023;14
Borovo 2 X 5 Fluminense;2023091121;1;1;0;11/09/2023;21
Botafogo - Brasileiro;2023091213;1;1;0;12/09/2023;13
Botafogo - Engenhao;2023091318;1;1;0;13/09/2023;18
Botafogo - Engenhao;2023091410;1;1;0;14/09/2023;10
Botafogo 0 X 0 Fluminense;2023090910;1;1;0;09/09/2023;10
Botafogo 0 X 0 Fluminense;2023091113;1;1;0;11/09/2023;13
Botafogo 0 X 0 Fluminense;2023091120;1;1;0;11/09/2023;20
Botafogo 0 X 0 Fluminense;2023091121;1;1;0;11/09/2023;21
Botafogo 0 X 0 Fluminense;2023091222;1;1;0;12/09/2023;22
Botafogo 0 X 1 Fluminense;2023090909;1;1;0;09/09/2023;9
Botafogo 0 X 1 Fluminense;2023090915;1;1;0;09/09/2023;15
Botafogo 0 X 1 Fluminense;2023090916;1;1;0;09/09/2023;16
Botafogo 0 X 1 Fluminense;2023091112;1;1;0;11/09/2023;12
Botafogo 0 X 1 Fluminense;2023091120;1;1;0;11/09/2023;20
Botafogo 0 X 1 Fluminense;2023091411;1;1;0;14/09/2023;11
Botafogo 0 X 2 Fluminense;2023090909;1;1;0;09/09/2023;9
Botafogo 0 X 2 Fluminense;2023091114;1;1;0;11/09/2023;14
Botafogo 0 X 2 Fluminense;2023091120;1;1;0;11/09/2023;20
Botafogo 0 X 2 Fluminense;2023091413;1;1;0;14/09/2023;13
Botafogo 0 X 2 Fluminense;2023091414;1;1;0;14/09/2023;14
Botafogo 1 X 0 Fluminense;2023091115;1;1;0;11/09/2023;15
Botafogo 1 X 0 Fluminense;2023091120;1;1;0;11/09/2023;20
Botafogo 1 X 0 Fluminense;2023091414;1;1;0;14/09/2023;14
Botafogo 1 X 1 Fluminense;2023090909;1;1;0;09/09/2023;9
Botafogo 1 X 1 Fluminense;2023090912;1;1;0;09/09/2023;12
Botafogo 1 X 1 Fluminense;2023090915;1;1;0;09/09/2023;15
Botafogo 1 X 1 Fluminense;2023091014;1;1;0;10/09/2023;14
Botafogo 1 X 1 Fluminense;2023091113;1;1;0;11/09/2023;13
Botafogo 1 X 1 Fluminense;2023091121;1;1;0;11/09/2023;21
Botafogo 1 X 1 Fluminense;2023091314;1;1;0;13/09/2023;14
Botafogo 1 X 1 Fluminense;2023091316;1;1;0;13/09/2023;16
Botafogo 1 X 1 Fluminense;2023091403;1;1;0;14/09/2023;3
Botafogo 1 X 1 Fluminense;2023091414;1;1;0;14/09/2023;14
Botafogo 1 X 2 Fluminense;2023090909;1;1;0;09/09/2023;9
Botafogo 1 X 2 Fluminense;2023091112;1;1;0;11/09/2023;12
Botafogo 1 X 2 Fluminense;2023091120;1;1;0;11/09/2023;20
Botafogo 1 X 2 Fluminense;2023091418;1;1;0;14/09/2023;18
Botafogo 2 X 0 Fluminense;2023091115;1;1;0;11/09/2023;15
Botafogo 2 X 0 Fluminense;2023091414;1;1;0;14/09/2023;14
Botafogo 2 X 1 Fluminense;2023091121;1;1;0;11/09/2023;21
Botafogo 2 X 2 Fluminense;2023091117;1;1;0;11/09/2023;17
Botafogo 2 X 3 Fluminense;2023091013;1;1;0;10/09/2023;13
Botafogo 3 X 1 Fluminense;2023091414;1;1;0;14/09/2023;14
Botafogo 4 X 0 Fluminense;2023091120;1;1;0;11/09/2023;20
Botafogo 4 X 1 Fluminense;2023090909;1;1;0;09/09/2023;9
Botafogo 4 X 1 Fluminense;2023090916;1;1;0;09/09/2023;16
Botafogo 4 X 1 Fluminense;2023091112;1;1;0;11/09/2023;12
Botafogo 4 X 1 Fluminense;2023091411;1;1;0;14/09/2023;11
Botafogo 4 X 2 Fluminense;2023090916;1;1;0;09/09/2023;16
Botafogo 4 X 2 Fluminense;2023091014;1;1;0;10/09/2023;14
Botafogo 4 X 2 Fluminense;2023091015;1;1;0;10/09/2023;15
Botafogo 4 X 2 Fluminense;2023091316;1;1;0;13/09/2023;16
Botafogo SP 1 X 1 Fluminense;2023091219;1;1;1;12/09/2023;19
Branca 1907 - 1908;2023091415;1;1;0;14/09/2023;15
Branca 1940 - 1964;2023090918;1;1;0;09/09/2023;18
Branca 1998;2023091117;1;1;0;11/09/2023;17
Branca 2003;2023091117;1;1;0;11/09/2023;17
Branca 2003;2023091118;1;1;0;11/09/2023;18
Branca 2017-2018;2023091116;1;1;0;11/09/2023;16
Branca 2019;2023091116;1;1;0;11/09/2023;16
Branca 2020;2023091116;1;1;0;11/09/2023;16
Branca 2022;2023091114;1;1;0;11/09/2023;14
Branca 2023;2023091114;1;1;0;11/09/2023;14
Branca 2023 em classicos;2023091215;1;1;0;12/09/2023;15
Branco 1998;2023091315;1;1;0;13/09/2023;15
Branco 1998;2023091411;1;1;0;14/09/2023;11
Branco 1998;2023091416;1;1;0;14/09/2023;16
Branco 1998;2023091417;1;1;0;14/09/2023;17
Brant 1941;2023091010;1;1;0;10/09/2023;10
Brant 1941;2023091011;1;1;0;10/09/2023;11
Brasileiro 1971;2023091112;1;1;0;11/09/2023;12
Brasileiro 1977;2023091020;1;1;1;10/09/2023;20
Brasileiro 1982;2023090910;1;1;0;09/09/2023;10
Brasileiro 1983;2023090910;1;1;0;09/09/2023;10
Brasileiro 1984;2023090910;1;1;0;09/09/2023;10
Brasileiro 1984;2023091008;1;1;0;10/09/2023;8
Brasileiro 1985;2023090910;1;1;0;09/09/2023;10
Brasileiro 1986;2023090912;1;1;0;09/09/2023;12
Brasileiro 1987;2023090912;1;1;0;09/09/2023;12
Brasileiro 1988;2023090912;1;1;0;09/09/2023;12
Brasileiro 2009;2023091113;1;1;0;11/09/2023;13
Brasileiro 2010;2023091113;1;1;0;11/09/2023;13
Brasileiro 2011;2023091113;1;1;0;11/09/2023;13
Brasileiro 2023;2023091117;1;1;0;11/09/2023;17
Brasileiro Serie B 1998;2023091011;1;1;0;10/09/2023;11
Brasileiro Serie B 1998;2023091012;1;1;0;10/09/2023;12
Brasileiro Serie B 1998;2023091117;1;1;0;11/09/2023;17
Brasileiro Serie B 1998;2023091220;1;1;1;12/09/2023;20
Brasileirao;2023091114;1;1;0;11/09/2023;14
Brasileirao;2023091219;1;1;0;12/09/2023;19
Brasilia 0 X 1 Fluminense;2023090915;1;1;0;09/09/2023;15
Braulio da Silva Machado;2023090901;1;1;0;09/09/2023;1
Brescia 0 X 1 Fluminense;2023090909;1;1;0;09/09/2023;9
Brescia 0 X 1 Fluminense;2023090916;1;1;0;09/09/2023;16
Brescia 0 X 1 Fluminense;2023091112;1;1;0;11/09/2023;12
Bruno Carvalho 1998;2023091207;1;1;0;12/09/2023;7
Burgos 0 X 2 Fluminense;2023091121;1;1;0;11/09/2023;21
C. Potiguar/Baraunas 0 X 1 Fluminense;2023091110;1;1;0;11/09/2023;10
C. Potiguar/Baraunas 0 X 1 Fluminense;2023091113;1;1;0;11/09/2023;13
CEUB 0 X 1 Fluminense;2023091120;1;1;0;11/09/2023;20
CEUB 1 X 1 Fluminense;2023091120;1;1;0;11/09/2023;20
CRB 0 X 0 Fluminense;2023091416;1;1;0;14/09/2023;16
CRB 0 X 2 Fluminense;2023091121;1;1;0;11/09/2023;21
CRB 1 X 2 Fluminense;2023091120;1;1;0;11/09/2023;20
CRB 2 X 2 Fluminense;2023091218;1;1;0;12/09/2023;18
CRB 2 X 2 Fluminense;2023091219;1;1;0;12/09/2023;19
CSA 0 X 0 Fluminense;2023091416;1;1;0;14/09/2023;16
CSA 1 X 2 Fluminense;2023090910;1;1;0;09/09/2023;10
CSA 1 X 2 Fluminense;2023090915;1;1;0;09/09/2023;15
CSA 1 X 2 Fluminense;2023091316;1;1;0;13/09/2023;16
CSA 3 X 3 Fluminense;2023090910;1;1;0;09/09/2023;10
Cabofriense 0 X 0 Fluminense;2023090909;1;1;0;09/09/2023;9
Cabofriense 0 X 1 Fluminense;2023090909;1;1;0;09/09/2023;9
Cabofriense 0 X 1 Fluminense;2023091112;1;1;0;11/09/2023;12
Cabofriense 1 X 4 Fluminense;2023090909;1;1;0;09/09/2023;9
Cabofriense 1 X 4 Fluminense;2023090916;1;1;0;09/09/2023;16
Cabofriense 1 X 4 Fluminense;2023091112;1;1;0;11/09/2023;12
Cabofriense 1 X 4 Fluminense;2023091411;1;1;0;14/09/2023;11
Cabofriense 2 X 2 Fluminense;2023090910;1;1;0;09/09/2023;10
Cabofriense 2 X 4 Fluminense;2023091000;1;1;0;10/09/2023;0
Cachoeiro 0 X 1 Fluminense;2023091414;1;1;0;14/09/2023;14
Cafuringa 1977;2023091313;1;1;0;13/09/2023;13
Cafuringa 1977;2023091319;1;1;0;13/09/2023;19
Caiano 0 X 1 Fluminense;2023090915;1;1;0;09/09/2023;15
Caiano 0 X 1 Fluminense;2023091316;1;1;0;13/09/2023;16
Caio Martins;2023091018;1;1;1;10/09/2023;18
Caio Martins;2023091119;1;1;1;11/09/2023;19
Calegari 2023;2023091113;1;1;0;11/09/2023;13
Camisa;2023090918;1;1;0;09/09/2023;18
Camisa;2023091023;1;1;0;10/09/2023;23
Camisa;2023091114;1;1;0;11/09/2023;14
Camisa;2023091116;1;1;0;11/09/2023;16
Camisa;2023091117;1;1;0;11/09/2023;17
Camisa;2023091118;1;1;0;11/09/2023;18
Camisa;2023091214;1;1;0;12/09/2023;14
Camisa;2023091215;1;1;0;12/09/2023;15
Camisa;2023091310;1;1;0;13/09/2023;10
Camisa;2023091313;1;1;0;13/09/2023;13
Camisa;2023091411;1;1;0;14/09/2023;11
Camisa;2023091414;1;1;0;14/09/2023;14
Camisa ano a ano;2023091023;1;1;0;10/09/2023;23
Camisa ano a ano;2023091214;1;1;0;12/09/2023;14
Camisa ano a ano;2023091215;1;1;0;12/09/2023;15
Camisas em 2022;2023091214;1;1;0;12/09/2023;14
Camisas em 2022;2023091215;1;1;0;12/09/2023;15
Camisas em Classicos;2023091215;1;1;0;12/09/2023;15
Campeonato da Capital 1998;2023091116;1;1;0;11/09/2023;16
Campeonato x Jogador;2023091210;1;1;0;12/09/2023;10
Campeonatos;2023090910;1;1;0;09/09/2023;10
Campeonatos;2023090912;1;1;0;09/09/2023;12
Campeonatos;2023090917;1;1;0;09/09/2023;17
Campeonatos;2023091008;1;1;0;10/09/2023;8
Campeonatos;2023091112;1;1;0;11/09/2023;12
Campeonatos;2023091113;1;1;0;11/09/2023;13
Campeonatos;2023091114;1;1;0;11/09/2023;14
Campeonatos;2023091118;1;1;0;11/09/2023;18
Campeonatos;2023091120;1;1;0;11/09/2023;20
Campeonatos;2023091121;1;1;0;11/09/2023;21
Campeonatos;2023091123;1;1;0;11/09/2023;23
Campeonatos;2023091210;1;1;0;12/09/2023;10
Campeonatos;2023091212;1;1;0;12/09/2023;12
Campeonatos;2023091222;1;1;0;12/09/2023;22
Campeonatos;2023091413;1;1;0;14/09/2023;13
Campeonatos;2023091416;1;1;0;14/09/2023;16
Campeonatos;2023091418;1;1;0;14/09/2023;18
Campeonatos em 2023;2023091416;1;1;0;14/09/2023;16
Campeonatos por ano;2023091416;1;1;0;14/09/2023;16
Campo Grande 0 X 0 Fluminense;2023090915;1;1;0;09/09/2023;15
Campo Grande 0 X 0 Fluminense;2023091014;1;1;0;10/09/2023;14
Campo Grande 0 X 0 Fluminense;2023091316;1;1;0;13/09/2023;16
Campo Grande 0 X 1 Fluminense;2023090909;1;1;0;09/09/2023;9
Campo Grande 0 X 1 Fluminense;2023090916;1;1;0;09/09/2023;16
Campo Grande 0 X 1 Fluminense;2023091015;1;1;0;10/09/2023;15
Campo Grande 0 X 1 Fluminense;2023091112;1;1;0;11/09/2023;12
Campo Grande 0 X 1 Fluminense;2023091115;1;1;0;11/09/2023;15
Campo Grande 0 X 1 Fluminense;2023091316;1;1;0;13/09/2023;16
Campo Grande 0 X 2 Fluminense;2023090909;1;1;0;09/09/2023;9
Campo Grande 0 X 2 Fluminense;2023090916;1;1;0;09/09/2023;16
Campo Grande 0 X 2 Fluminense;2023091112;1;1;0;11/09/2023;12
Campo Grande 0 X 2 Fluminense;2023091120;1;1;0;11/09/2023;20
Campo Grande 0 X 2 Fluminense;2023091411;1;1;0;14/09/2023;11
Campo Grande 0 X 4 Fluminense;2023091121;1;1;0;11/09/2023;21
Campo Grande 0 X 5 Fluminense;2023090910;1;1;0;09/09/2023;10
Campo Grande 0 X 5 Fluminense;2023091416;1;1;0;14/09/2023;16
Campo Grande 1 X 3 Fluminense;2023090915;1;1;0;09/09/2023;15
Caninde;2023091301;1;1;0;13/09/2023;1
Capitao 1995;2023091319;1;1;0;13/09/2023;19
Carioca;2023091118;1;1;0;11/09/2023;18
Carioca 1922;2023091121;1;1;0;11/09/2023;21
Carioca 1925;2023091121;1;1;0;11/09/2023;21
Carioca 1928;2023091123;1;1;0;11/09/2023;23
Carioca 1929;2023091021;1;1;1;10/09/2023;21
Carioca 1948;2023091117;1;1;0;11/09/2023;17
Carioca 1953;2023091113;1;1;1;11/09/2023;13
Carioca 1969;2023091414;1;1;0;14/09/2023;14
Carioca 1983;2023091210;1;1;0;12/09/2023;10
